,h_mean_1_,h_mean_2_,h_std_1_,h_std_2_,h_coov_1_,h_coov_2_,h_kur_1_,h_kur_2_,h_skew_1_,h_skew_2_,IR_,h_q5_1_,h_q10_1_,h_q25_1_,h_q50_1_,h_q75_1_,h_q90_1_,h_q95_1_,h_q99_1_,h_q5_2_,h_q10_2_,h_q25_2_,h_q50_2_,h_q75_2_,h_q90_2_,h_q95_2_,h_q99_2_,temp_diff_days,BMag_ha,V_ha
958,0.5111326378539494,7.518679245283019,1.9624895538474387,2.0517392876931466,3.839491764969622,0.2728855987546407,13.08977019187816,0.5854359803878992,3.797723282727796,-0.7890508979732241,0.0677027890142644,-0.01,-0.01,0.0,0.0,0.01,0.02,6.191999999999998,9.7104,4.157,5.154,6.115,7.755000000000001,9.12,10.029,10.342999999999998,10.6298,-656.0,0.0,0.0
959,1.378916221033868,6.11755737704918,2.771534817124881,2.5499081502235974,2.009937061329856,0.4168180195235949,2.172012179592432,-0.8869954773931439,1.9008384141530188,-0.2483678077555841,0.2174688057040998,-0.02,-0.02,-0.01,0.01,0.72,6.531999999999998,8.357999999999997,9.9384,1.5335,2.317,4.29,6.28,8.19,9.482,9.86,10.4446,-655.0,0.0,0.0
960,2.041095386357203,13.642982791586997,5.611047094223179,7.391169340475778,2.7490371747090974,0.5417561139953628,5.948796439281914,-1.1869452070732238,2.720876244579656,-0.4175306785580926,0.148032833286159,-0.02,-0.01,0.0,0.0,0.03,10.948000000000055,18.71,22.6172,1.402,1.572,7.46,15.43,20.07,22.286,23.035,23.617800000000003,-603.0,62.589454921000005,99.588166667
961,13.92298953936502,15.384991886409738,5.579619068075759,3.4592811705573614,0.4007486360813733,0.2248477734728675,1.1652253270310975,0.5088575009070655,-1.283057037178398,-0.4808523103801068,0.9047531657184804,0.0,5.596000000000002,12.25,15.33,17.54,19.182,20.37,23.00079999999998,8.918000000000001,10.749,13.4325,15.73,17.740000000000002,19.351000000000003,20.48,23.1371,-831.0,169.35685105,358.39072365
962,7.432629431267533,13.29540182648402,7.423374773988163,4.560716718308012,0.9987548609324666,0.3430296261691924,-1.5412306571351513,-0.466515721742347,0.2741389818267355,-0.4629377757236926,0.558530986993114,-0.01,-0.01,0.01,6.71,14.5,17.52,19.07,21.058,4.9545,6.627000000000001,10.2825,13.92,16.830000000000002,18.841,19.83,21.3622,-831.0,175.28187941,301.7807505
963,10.07532403609516,12.566572305593452,5.539006426300488,2.6383878797958205,0.5497596311996346,0.2099528666716427,-0.5281008157264386,0.2084621769497134,-0.9215516234740896,-0.5409137709082896,0.8017500683620454,-0.01,0.0,8.01,11.97,14.03,15.450000000000005,16.221999999999998,17.5744,7.539999999999999,8.99,10.9375,12.93,14.44,15.719,16.39,17.6969,-831.0,117.05019483,240.37475278
964,17.295626611655493,19.32373582003461,8.532758355942573,6.525248649006609,0.4933477431914702,0.3376804935534935,-0.2947090466856825,0.5557263450076295,-0.7691330082042785,-0.7436345581362356,0.8941034897713598,0.01,0.8560000000000002,13.21,19.64,23.31,26.23,28.85,31.372000000000007,6.1000000000000005,10.69,15.76,20.37,23.66,26.56,29.13,31.51,-827.0,198.39010466,353.42131487
965,8.345686098654708,10.936822457378012,5.812184310353532,3.997736813847772,0.6964297772103402,0.365530009235076,-1.4024089975184335,-0.570517481900239,-0.3058658526899516,-0.6327202448791757,0.762780269058296,-0.02,-0.01,1.82,9.805,13.45,15.06,15.78,16.966399999999993,3.29,4.69,8.17,12.005,14.0275,15.359,16.02,17.099899999999998,-827.0,75.767655084,142.29059611
966,10.90785905550146,13.256582297217289,6.718318200642263,4.882792513228611,0.6159153841700795,0.3683296647472679,-1.1190763139725852,-0.7202110959489283,-0.3988724127044838,-0.4333843244162615,0.8222979552093476,-0.01,0.0,5.94,12.19,16.7,18.94,19.7,20.880000000000003,4.577500000000001,6.26,9.6975,14.07,17.35,19.18,19.88,21.003499999999995,-827.0,146.53242246,321.24932729
967,3.984591257924591,5.304563668744435,2.6461800474660184,1.5438132240914073,0.6641032608309,0.2910349126711152,-1.206916885757189,-0.2530372646896834,-0.4220389098630724,-0.4137729404853417,0.7494160827494161,-0.02,0.0,0.935,4.8100000000000005,6.09,6.99,7.42,8.16,2.36,3.0500000000000003,4.32,5.475,6.390000000000001,7.18,7.57,8.301800000000004,-873.0,26.194651374,39.646073243
